,code,event,finished,id,started,team_h,team_h_score,team_h_difficulty,team_a,team_a_score,team_a_difficulty,stats,season,h_team_name,strength_overall_home,strength_attack_home,strength_defence_home,a_team_name,strength_overall_away,strength_attack_away,strength_defence_away,result
333,987905,32,True,314,True,5,1.0,4,6,2.0,2,"[{'goals_scored': {'a': [{'value': 1, 'element': 113}, {'value': 1, 'element': 132}], 'h': [{'value': 1, 'element': 504}]}}, {'assists': {'a': [{'value': 1, 'element': 115}, {'value': 1, 'element': 124}], 'h': [{'value': 1, 'element': 33}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 113}, {'value': 1, 'element': 118}, {'value': 1, 'element': 459}], 'h': [{'value': 1, 'element': 33}, {'value': 1, 'element': 102}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 2, 'element': 498}], 'h': [{'value': 1, 'element': 88}]}}, {'bonus': {'a': [{'value': 3, 'element': 113}, {'value': 3, 'element': 124}], 'h': [{'value': 1, 'element': 504}]}}, {'bps': {'a': [{'value': 27, 'element': 113}, {'value': 27, 'element': 124}, {'value': 23, 'element': 115}, {'value': 22, 'element': 132}, {'value': 15, 'element': 116}, {'value': 13, 'element': 498}, {'value': 12, 'element': 122}, {'value': 11, 'element': 118}, {'value': 10, 'element': 127}, {'value': 10, 'element': 459}, {'value': 7, 'element': 499}, {'value': 6, 'element': 125}, {'value': 6, 'element': 579}, {'value': 2, 'element': 133}], 'h': [{'value': 26, 'element': 504}, {'value': 17, 'element': 33}, {'value': 16, 'element': 90}, {'value': 13, 'element': 92}, {'value': 12, 'element': 94}, {'value': 10, 'element': 88}, {'value': 10, 'element': 102}, {'value': 9, 'element': 106}, {'value': 8, 'element': 95}, {'value': 8, 'element': 99}, {'value': 3, 'element': 98}, {'value': 3, 'element': 100}, {'value': 3, 'element': 107}, {'value': 2, 'element': 176}]}}]",2018/19,Cardiff,1030,1030,1020,Chelsea,1310,1340,1330,A
334,987895,31,True,304,True,8,2.0,4,6,0.0,3,"[{'goals_scored': {'a': [], 'h': [{'value': 1, 'element': 172}, {'value': 1, 'element': 393}]}}, {'assists': {'a': [], 'h': [{'value': 1, 'element': 175}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [{'value': 1, 'element': 498}], 'h': []}}, {'penalties_missed': {'a': [], 'h': [{'value': 1, 'element': 172}]}}, {'yellow_cards': {'a': [{'value': 1, 'element': 115}, {'value': 1, 'element': 118}], 'h': [{'value': 1, 'element': 508}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 6, 'element': 498}], 'h': [{'value': 5, 'element': 154}]}}, {'bonus': {'a': [{'value': 3, 'element': 498}], 'h': [{'value': 2, 'element': 154}, {'value': 2, 'element': 157}]}}, {'bps': {'a': [{'value': 35, 'element': 498}, {'value': 19, 'element': 459}, {'value': 17, 'element': 125}, {'value': 15, 'element': 113}, {'value': 14, 'element': 116}, {'value': 14, 'element': 122}, {'value': 14, 'element': 127}, {'value': 11, 'element': 126}, {'value': 7, 'element': 118}, {'value': 6, 'element': 115}, {'value': 5, 'element': 579}, {'value': 4, 'element': 131}, {'value': 3, 'element': 133}, {'value': 2, 'element': 132}], 'h': [{'value': 31, 'element': 154}, {'value': 31, 'element': 157}, {'value': 29, 'element': 506}, {'value': 26, 'element': 162}, {'value': 26, 'element': 393}, {'value': 26, 'element': 484}, {'value': 18, 'element': 172}, {'value': 13, 'element': 168}, {'value': 9, 'element': 175}, {'value': 6, 'element': 507}, {'value': 3, 'element': 167}, {'value': 2, 'element': 164}, {'value': 1, 'element': 169}, {'value': -5, 'element': 508}]}}]",2018/19,Everton,1090,1070,1140,Chelsea,1310,1340,1330,H
335,987966,38,True,375,True,11,0.0,4,6,0.0,3,"[{'goals_scored': {'a': [], 'h': []}}, {'assists': {'a': [], 'h': []}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 459}], 'h': []}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 3, 'element': 112}], 'h': [{'value': 4, 'element': 213}]}}, {'bonus': {'a': [], 'h': [{'value': 3, 'element': 221}, {'value': 2, 'element': 220}, {'value': 2, 'element': 222}]}}, {'bps': {'a': [{'value': 30, 'element': 115}, {'value': 27, 'element': 113}, {'value': 27, 'element': 116}, {'value': 26, 'element': 112}, {'value': 26, 'element': 120}, {'value': 20, 'element': 132}, {'value': 13, 'element': 127}, {'value': 12, 'element': 124}, {'value': 10, 'element': 459}, {'value': 9, 'element': 125}, {'value': 6, 'element': 122}, {'value': 6, 'element': 499}, {'value': 3, 'element': 133}, {'value': -3, 'element': 579}], 'h': [{'value': 35, 'element': 221}, {'value': 31, 'element': 220}, {'value': 31, 'element': 222}, {'value': 30, 'element': 213}, {'value': 30, 'element': 219}, {'value': 11, 'element': 227}, {'value': 10, 'element': 230}, {'value': 10, 'element': 591}, {'value': 9, 'element': 224}, {'value': 8, 'element': 233}, {'value': 7, 'element': 234}, {'value': 4, 'element': 571}, {'value': 3, 'element': 217}, {'value': 3, 'element': 235}]}}]",2018/19,Leicester,1110,1130,1080,Chelsea,1310,1340,1330,D
336,987718,13,True,127,True,17,3.0,4,6,1.0,4,"[{'goals_scored': {'a': [{'value': 1, 'element': 133}], 'h': [{'value': 1, 'element': 365}, {'value': 1, 'element': 367}, {'value': 1, 'element': 372}]}}, {'assists': {'a': [{'value': 1, 'element': 113}], 'h': [{'value': 2, 'element': 364}, {'value': 1, 'element': 365}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 118}, {'value': 1, 'element': 122}, {'value': 1, 'element': 459}], 'h': []}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 6, 'element': 498}], 'h': [{'value': 1, 'element': 351}]}}, {'bonus': {'a': [{'value': 1, 'element': 113}], 'h': [{'value': 3, 'element': 364}, {'value': 3, 'element': 365}]}}, {'bps': {'a': [{'value': 33, 'element': 113}, {'value': 27, 'element': 133}, {'value': 20, 'element': 498}, {'value': 15, 'element': 115}, {'value': 15, 'element': 116}, {'value': 14, 'element': 124}, {'value': 12, 'element': 126}, {'value': 11, 'element': 122}, {'value': 10, 'element': 499}, {'value': 9, 'element': 459}, {'value': 7, 'element': 118}, {'value': 7, 'element': 127}, {'value': 2, 'element': 125}, {'value': -1, 'element': 134}], 'h': [{'value': 45, 'element': 364}, {'value': 45, 'element': 365}, {'value': 30, 'element': 372}, {'value': 20, 'element': 369}, {'value': 15, 'element': 367}, {'value': 11, 'element': 361}, {'value': 10, 'element': 351}, {'value': 10, 'element': 353}, {'value': 10, 'element': 360}, {'value': 9, 'element': 549}, {'value': 3, 'element': 363}, {'value': 3, 'element': 368}, {'value': 2, 'element': 356}]}}]",2018/19,Spurs,1330,1270,1320,Chelsea,1310,1340,1330,H
337,987651,6,True,60,True,19,0.0,4,6,0.0,3,"[{'goals_scored': {'a': [], 'h': []}}, {'assists': {'a': [], 'h': []}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 126}], 'h': [{'value': 1, 'element': 465}, {'value': 1, 'element': 489}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 1, 'element': 498}], 'h': [{'value': 6, 'element': 400}]}}, {'bonus': {'a': [], 'h': [{'value': 3, 'element': 400}, {'value': 2, 'element': 464}, {'value': 1, 'element': 405}]}}, {'bps': {'a': [{'value': 26, 'element': 115}, {'value': 26, 'element': 118}, {'value': 25, 'element': 113}, {'value': 25, 'element': 116}, {'value': 21, 'element': 124}, {'value': 21, 'element': 498}, {'value': 16, 'element': 459}, {'value': 12, 'element': 499}, {'value': 5, 'element': 126}, {'value': 4, 'element': 127}, {'value': 3, 'element': 114}, {'value': 2, 'element': 133}, {'value': -1, 'element': 122}], 'h': [{'value': 34, 'element': 400}, {'value': 30, 'element': 464}, {'value': 27, 'element': 405}, {'value': 25, 'element': 406}, {'value': 24, 'element': 409}, {'value': 12, 'element': 410}, {'value': 12, 'element': 453}, {'value': 9, 'element': 411}, {'value': 6, 'element': 413}, {'value': 5, 'element': 465}, {'value': 4, 'element': 489}, {'value': 3, 'element': 415}, {'value': 3, 'element': 518}, {'value': 2, 'element': 502}]}}]",2018/19,West Ham,1100,1090,1120,Chelsea,1310,1340,1330,D
338,987683,10,True,92,True,4,0.0,4,6,4.0,3,"[{'goals_scored': {'a': [{'value': 1, 'element': 124}, {'value': 1, 'element': 127}, {'value': 1, 'element': 132}, {'value': 1, 'element': 134}], 'h': []}}, {'assists': {'a': [{'value': 2, 'element': 127}, {'value': 1, 'element': 115}, {'value': 1, 'element': 126}], 'h': []}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 124}, {'value': 1, 'element': 134}], 'h': [{'value': 1, 'element': 72}, {'value': 1, 'element': 76}, {'value': 1, 'element': 78}, {'value': 1, 'element': 79}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 1, 'element': 498}], 'h': [{'value': 4, 'element': 490}]}}, {'bonus': {'a': [{'value': 3, 'element': 127}, {'value': 2, 'element': 115}, {'value': 1, 'element': 113}], 'h': []}}, {'bps': {'a': [{'value': 54, 'element': 127}, {'value': 44, 'element': 115}, {'value': 32, 'element': 113}, {'value': 30, 'element': 118}, {'value': 29, 'element': 124}, {'value': 28, 'element': 116}, {'value': 28, 'element': 126}, {'value': 25, 'element': 498}, {'value': 24, 'element': 132}, {'value': 18, 'element': 459}, {'value': 17, 'element': 134}, {'value': 5, 'element': 123}, {'value': 2, 'element': 125}, {'value': -2, 'element': 133}], 'h': [{'value': 17, 'element': 70}, {'value': 15, 'element': 77}, {'value': 14, 'element': 490}, {'value': 12, 'element': 82}, {'value': 11, 'element': 69}, {'value': 7, 'element': 72}, {'value': 6, 'element': 74}, {'value': 6, 'element': 79}, {'value': 3, 'element': 80}, {'value': 2, 'element': 87}]}}]",2018/19,Burnley,1070,990,1000,Chelsea,1310,1340,1330,A
339,987847,26,True,256,True,13,6.0,4,6,0.0,5,"[{'goals_scored': {'a': [], 'h': [{'value': 3, 'element': 280}, {'value': 2, 'element': 270}, {'value': 1, 'element': 274}]}}, {'assists': {'a': [], 'h': [{'value': 2, 'element': 279}, {'value': 1, 'element': 270}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 115}, {'value': 1, 'element': 459}], 'h': [{'value': 1, 'element': 274}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 3, 'element': 498}], 'h': [{'value': 4, 'element': 260}]}}, {'bonus': {'a': [], 'h': [{'value': 3, 'element': 280}, {'value': 2, 'element': 270}, {'value': 1, 'element': 279}]}}, {'bps': {'a': [{'value': 19, 'element': 118}, {'value': 17, 'element': 498}, {'value': 14, 'element': 122}, {'value': 14, 'element': 125}, {'value': 13, 'element': 116}, {'value': 12, 'element': 459}, {'value': 11, 'element': 115}, {'value': 10, 'element': 126}, {'value': 8, 'element': 579}, {'value': 7, 'element': 499}, {'value': 6, 'element': 113}, {'value': 5, 'element': 127}, {'value': 4, 'element': 121}, {'value': 2, 'element': 132}], 'h': [{'value': 66, 'element': 280}, {'value': 61, 'element': 270}, {'value': 37, 'element': 279}, {'value': 33, 'element': 260}, {'value': 31, 'element': 274}, {'value': 28, 'element': 262}, {'value': 27, 'element': 268}, {'value': 26, 'element': 265}, {'value': 14, 'element': 273}, {'value': 14, 'element': 276}, {'value': 13, 'element': 272}, {'value': 1, 'element': 271}, {'value': 1, 'element': 281}]}}]",2018/19,Man City,1320,1320,1340,Chelsea,1310,1340,1330,H
340,987752,17,True,161,True,3,1.0,4,6,2.0,2,"[{'goals_scored': {'a': [{'value': 1, 'element': 122}, {'value': 1, 'element': 125}], 'h': [{'value': 1, 'element': 58}]}}, {'assists': {'a': [{'value': 1, 'element': 122}, {'value': 1, 'element': 124}], 'h': [{'value': 1, 'element': 440}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 115}, {'value': 1, 'element': 498}], 'h': [{'value': 1, 'element': 48}, {'value': 1, 'element': 66}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 1, 'element': 498}], 'h': [{'value': 1, 'element': 47}]}}, {'bonus': {'a': [{'value': 3, 'element': 122}, {'value': 2, 'element': 125}], 'h': [{'value': 1, 'element': 58}]}}, {'bps': {'a': [{'value': 42, 'element': 122}, {'value': 29, 'element': 125}, {'value': 22, 'element': 124}, {'value': 16, 'element': 459}, {'value': 15, 'element': 126}, {'value': 14, 'element': 113}, {'value': 13, 'element': 118}, {'value': 13, 'element': 498}, {'value': 11, 'element': 116}, {'value': 9, 'element': 499}, {'value': 8, 'element': 115}, {'value': 3, 'element': 132}, {'value': 3, 'element': 133}, {'value': 1, 'element': 127}], 'h': [{'value': 28, 'element': 58}, {'value': 19, 'element': 440}, {'value': 15, 'element': 60}, {'value': 14, 'element': 503}, {'value': 13, 'element': 55}, {'value': 12, 'element': 54}, {'value': 9, 'element': 47}, {'value': 8, 'element': 56}, {'value': 7, 'element': 48}, {'value': 5, 'element': 59}, {'value': 3, 'element': 65}, {'value': 2, 'element': 62}, {'value': 1, 'element': 466}, {'value': -2, 'element': 66}]}}]",2018/19,Brighton,1030,1040,1010,Chelsea,1310,1340,1330,A
341,987784,20,True,193,True,7,0.0,4,6,1.0,2,"[{'goals_scored': {'a': [{'value': 1, 'element': 126}], 'h': []}}, {'assists': {'a': [{'value': 1, 'element': 116}], 'h': []}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 115}], 'h': []}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [], 'h': [{'value': 3, 'element': 137}]}}, {'bonus': {'a': [{'value': 3, 'element': 116}, {'value': 2, 'element': 126}, {'value': 1, 'element': 118}], 'h': []}}, {'bps': {'a': [{'value': 42, 'element': 116}, {'value': 37, 'element': 126}, {'value': 26, 'element': 118}, {'value': 25, 'element': 113}, {'value': 24, 'element': 115}, {'value': 19, 'element': 498}, {'value': 16, 'element': 459}, {'value': 15, 'element': 122}, {'value': 11, 'element': 124}, {'value': 10, 'element': 127}, {'value': 4, 'element': 121}, {'value': 4, 'element': 499}, {'value': 3, 'element': 133}, {'value': 2, 'element': 134}], 'h': [{'value': 19, 'element': 143}, {'value': 18, 'element': 138}, {'value': 17, 'element': 137}, {'value': 15, 'element': 150}, {'value': 12, 'element': 142}, {'value': 12, 'element': 145}, {'value': 10, 'element': 151}, {'value': 8, 'element': 147}, {'value': 6, 'element': 141}, {'value': 6, 'element': 149}, {'value': 4, 'element': 486}, {'value': 2, 'element': 412}, {'value': 1, 'element': 444}]}}]",2018/19,Crystal Palace,1060,1030,1030,Chelsea,1310,1340,1330,A
342,987968,38,True,377,True,14,0.0,2,5,2.0,4,"[{'goals_scored': {'a': [{'value': 2, 'element': 100}], 'h': []}}, {'assists': {'a': [{'value': 1, 'element': 106}], 'h': []}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 90}, {'value': 1, 'element': 106}, {'value': 1, 'element': 589}], 'h': [{'value': 1, 'element': 300}, {'value': 1, 'element': 302}, {'value': 1, 'element': 481}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 10, 'element': 88}], 'h': [{'value': 2, 'element': 282}]}}, {'bonus': {'a': [{'value': 3, 'element': 100}, {'value': 2, 'element': 88}, {'value': 1, 'element': 92}], 'h': []}}, {'bps': {'a': [{'value': 51, 'element': 100}, {'value': 44, 'element': 88}, {'value': 26, 'element': 92}, {'value': 23, 'element': 94}, {'value': 20, 'element': 95}, {'value': 17, 'element': 90}, {'value': 17, 'element': 589}, {'value': 16, 'element': 106}, {'value': 8, 'element': 107}, {'value': 7, 'element': 110}, {'value': 4, 'element': 96}, {'value': 3, 'element': 102}, {'value': 2, 'element': 105}, {'value': 1, 'element': 99}], 'h': [{'value': 19, 'element': 293}, {'value': 18, 'element': 481}, {'value': 16, 'element': 303}, {'value': 14, 'element': 284}, {'value': 13, 'element': 294}, {'value': 12, 'element': 302}, {'value': 11, 'element': 282}, {'value': 10, 'element': 305}, {'value': 8, 'element': 608}, {'value': 7, 'element': 300}, {'value': 7, 'element': 301}, {'value': 6, 'element': 285}, {'value': 2, 'element': 288}, {'value': 1, 'element': 568}]}}]",2018/19,Man Utd,1310,1250,1310,Cardiff,1080,1060,1090,A
343,987818,23,True,227,True,15,3.0,2,5,0.0,3,"[{'goals_scored': {'a': [], 'h': [{'value': 2, 'element': 482}, {'value': 1, 'element': 326}]}}, {'assists': {'a': [], 'h': [{'value': 1, 'element': 312}, {'value': 1, 'element': 323}, {'value': 1, 'element': 493}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 504}], 'h': []}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 3, 'element': 88}], 'h': [{'value': 1, 'element': 309}]}}, {'bonus': {'a': [], 'h': [{'value': 3, 'element': 482}, {'value': 2, 'element': 312}, {'value': 1, 'element': 326}]}}, {'bps': {'a': [{'value': 18, 'element': 88}, {'value': 17, 'element': 100}, {'value': 16, 'element': 94}, {'value': 15, 'element': 95}, {'value': 13, 'element': 91}, {'value': 11, 'element': 98}, {'value': 9, 'element': 92}, {'value': 9, 'element': 504}, {'value': 8, 'element': 176}, {'value': 4, 'element': 101}, {'value': 3, 'element': 110}, {'value': 2, 'element': 105}, {'value': 2, 'element': 106}, {'value': 1, 'element': 99}], 'h': [{'value': 50, 'element': 482}, {'value': 40, 'element': 312}, {'value': 34, 'element': 326}, {'value': 28, 'element': 314}, {'value': 23, 'element': 309}, {'value': 22, 'element': 323}, {'value': 20, 'element': 310}, {'value': 12, 'element': 493}, {'value': 11, 'element': 317}, {'value': 7, 'element': 320}, {'value': 5, 'element': 531}, {'value': 1, 'element': 315}]}}]",2018/19,Newcastle,1070,1070,1030,Cardiff,1080,1060,1090,H
344,987592,1,True,2,True,2,2.0,2,5,0.0,3,"[{'goals_scored': {'a': [], 'h': [{'value': 1, 'element': 40}, {'value': 1, 'element': 43}]}}, {'assists': {'a': [], 'h': [{'value': 1, 'element': 26}, {'value': 1, 'element': 43}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [{'value': 1, 'element': 88}], 'h': []}}, {'penalties_missed': {'a': [], 'h': [{'value': 1, 'element': 43}]}}, {'yellow_cards': {'a': [{'value': 1, 'element': 95}], 'h': [{'value': 1, 'element': 28}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 2, 'element': 88}], 'h': [{'value': 1, 'element': 24}]}}, {'bonus': {'a': [], 'h': [{'value': 3, 'element': 40}, {'value': 2, 'element': 31}, {'value': 1, 'element': 43}]}}, {'bps': {'a': [{'value': 26, 'element': 88}, {'value': 14, 'element': 90}, {'value': 14, 'element': 94}, {'value': 12, 'element': 98}, {'value': 10, 'element': 101}, {'value': 8, 'element': 92}, {'value': 8, 'element': 110}, {'value': 7, 'element': 91}, {'value': 6, 'element': 95}, {'value': 6, 'element': 99}, {'value': 5, 'element': 109}, {'value': 4, 'element': 100}, {'value': 4, 'element': 106}, {'value': 3, 'element': 105}], 'h': [{'value': 38, 'element': 40}, {'value': 33, 'element': 31}, {'value': 31, 'element': 43}, {'value': 25, 'element': 27}, {'value': 25, 'element': 29}, {'value': 22, 'element': 28}, {'value': 21, 'element': 24}, {'value': 15, 'element': 26}, {'value': 12, 'element': 37}, {'value': 8, 'element': 35}, {'value': 3, 'element': 42}, {'value': 3, 'element': 44}, {'value': 3, 'element': 46}, {'value': 1, 'element': 45}]}}]",2018/19,Bournemouth,1030,1040,1120,Cardiff,1080,1060,1090,H
345,987945,36,True,354,True,9,1.0,2,5,0.0,2,"[{'goals_scored': {'a': [], 'h': [{'value': 1, 'element': 575}]}}, {'assists': {'a': [], 'h': [{'value': 1, 'element': 460}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [], 'h': []}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 1, 'element': 88}], 'h': [{'value': 8, 'element': 509}]}}, {'bonus': {'a': [], 'h': [{'value': 3, 'element': 509}, {'value': 2, 'element': 460}, {'value': 1, 'element': 575}]}}, {'bps': {'a': [{'value': 15, 'element': 94}, {'value': 13, 'element': 92}, {'value': 13, 'element': 95}, {'value': 12, 'element': 100}, {'value': 12, 'element': 102}, {'value': 10, 'element': 88}, {'value': 9, 'element': 99}, {'value': 8, 'element': 90}, {'value': 8, 'element': 105}, {'value': 6, 'element': 504}, {'value': 6, 'element': 589}, {'value': 5, 'element': 176}, {'value': 3, 'element': 110}, {'value': 3, 'element': 573}], 'h': [{'value': 39, 'element': 509}, {'value': 34, 'element': 460}, {'value': 32, 'element': 575}, {'value': 27, 'element': 180}, {'value': 25, 'element': 455}, {'value': 23, 'element': 9}, {'value': 21, 'element': 510}, {'value': 12, 'element': 512}, {'value': 10, 'element': 182}, {'value': 4, 'element': 181}, {'value': 4, 'element': 487}, {'value': 3, 'element': 186}, {'value': 3, 'element': 480}, {'value': 1, 'element': 184}]}}]",2018/19,Fulham,1000,1000,1000,Cardiff,1080,1060,1090,H
